"","ID","IPV","LIHS","BF","time","BIP","BIPc","LIHSc","LIHSf","LIHSfc","BFf","BFfc","timeF"
"1382",682,3.19926548961334,1.88411550362031,0.869682590082271,2,"Typical",0,-0.571688255773065,"MidIH",2,"BF",3,"T2"
"1383",683,3.76589294830925,3.16566084720376,-0.343624458039976,2,"Typical",0,0.351753562803508,"MidIH",2,"FB",2,"T2"
"1384",684,3.10437349088777,2.42389567100357,0.125076485116377,2,"Typical",0,-0.182739412179142,"MidIH",2,"BF",3,"T2"
"1385",685,3.56140821535472,4.63211307965413,-1.36511404974228,2,"Intersectional",1,1.40843354932906,"HighIH",3,"FB",2,"T2"
"1386",686,1.92275768641955,4.05264997731251,-0.232825530598837,2,"Intersectional",1,0.990890413845357,"MidIH",2,"FB",2,"T2"
"1387",687,3.25693492596881,3.91557687780384,-1.48610863237822,2,"Typical",0,0.892119790611482,"MidIH",2,"FB",2,"T2"
"1388",688,1.87842974450673,3.65136494200062,0.851280109233628,2,"Intersectional",1,0.701736866035797,"MidIH",2,"BF",3,"T2"
"1389",689,2.47693798629527,2.76312538988484,0.195659293150751,2,"Typical",0,0.0616989996861799,"MidIH",2,"BF",3,"T2"
"1390",690,3.39595236933928,3.51471227307168,0.758253630797462,2,"Typical",0,0.603269192035108,"MidIH",2,"BF",3,"T2"
"1391",691,3.38702881236604,2.61743163673157,-0.360459744192976,2,"Typical",0,-0.0432833991346867,"MidIH",2,"FB",2,"T2"
"1392",692,2.49340156122515,2.54425205571559,-0.890835642016142,2,"Typical",0,-0.0960143350429755,"MidIH",2,"FB",2,"T2"
"1393",693,2.97679008790534,3.44589697483524,0.951511114515913,2,"Typical",0,0.553683022909278,"MidIH",2,"BF",3,"T2"
"1394",694,2.42525596941324,2.61417954240337,-0.475856853070261,2,"Intersectional",1,-0.0456267574213429,"MidIH",2,"FB",2,"T2"
"1395",695,1.95590315878053,2.24491248821526,0.876823101421505,2,"Typical",0,-0.311709141292669,"MidIH",2,"BF",3,"T2"
"1396",696,2.92660869382115,3.47031288407488,-1.05298921167976,2,"Intersectional",1,0.571276369678738,"MidIH",2,"FB",2,"T2"
"1397",697,3.39312349608157,2.34192301236474,0.141547164044556,2,"Intersectional",1,-0.241806367044219,"MidIH",2,"BF",3,"T2"
"1398",698,2.55672569375267,1.41872691996939,-1.43151178583618,2,"Intersectional",1,-0.907032831899956,"LowIH",1,"FB",2,"T2"
"1399",699,4.65815051034469,2.80164779880068,-2.16718115613853,2,"Typical",0,0.0894570525114745,"MidIH",2,"F",1,"T2"
"1400",700,2.41899197713733,3.35399372764236,-0.413823487069172,2,"Intersectional",1,0.487460393998172,"MidIH",2,"FB",2,"T2"
"1401",1,1.88569352540846,2.04453037858718,0.680021306632024,3,"Intersectional",1,-0.456098273250928,"MidIH",2,"BF",3,"T3"
"1402",2,2.91744685662826,1.81937736620263,-0.762950931438003,3,"Intersectional",1,-0.618336549294296,"MidIH",2,"FB",2,"T3"
"1403",3,1.54761529193595,2.12594086343038,-0.256279064013552,3,"Typical",0,-0.39743640338326,"MidIH",2,"FB",2,"T3"
"1404",4,2.75577433983967,1.80274248279761,0.4735682894777,3,"Intersectional",1,-0.630323130229771,"MidIH",2,"BF",3,"T3"
"1405",5,1.37785150967216,1.01098625811243,0.169818694786698,3,"Intersectional",1,-1.20083810393191,"LowIH",1,"BF",3,"T3"
"1406",6,2.03816531706179,3.27064258202298,0.648882725045317,3,"Typical",0,0.427400144178227,"MidIH",2,"BF",3,"T3"
"1407",7,2.02372105587872,1.68993168790346,-0.939940754797957,3,"Intersectional",1,-0.711611089421934,"LowIH",1,"FB",2,"T3"
"1408",8,3.17391605384418,1.03903518991442,-0.313068528959046,3,"Intersectional",1,-1.18062691380738,"LowIH",1,"FB",2,"T3"
"1409",9,2.20188824408064,2.40370821675166,1.99054376840861,3,"Intersectional",1,-0.197285865459282,"MidIH",2,"B",4,"T3"
"1410",10,2.08283428496194,1.77485909960163,-1.13176004321376,3,"Intersectional",1,-0.650415031164439,"MidIH",2,"FB",2,"T3"
"1411",11,2.22358996071306,1.31713348082815,-0.34468052419396,3,"Typical",0,-0.980237912520603,"LowIH",1,"FB",2,"T3"
"1412",12,3.48012532140283,2.29296710736005,1.52433277480359,3,"Intersectional",1,-0.277082473483955,"MidIH",2,"B",4,"T3"
"1413",13,4.00686557007767,2.8733828138084,0.326063996925759,3,"Intersectional",1,0.141147078967437,"MidIH",2,"BF",3,"T3"
"1414",14,1.89288159385536,2.5185081771447,-0.808574024795038,3,"Intersectional",1,-0.114564575316365,"MidIH",2,"FB",2,"T3"
"1415",15,2.28994559266474,3.04780523959379,-0.0947149833021227,3,"Typical",0,0.266830468068147,"MidIH",2,"BF",3,"T3"
"1416",16,2.17297462758561,2.77400154715035,0.354397453023563,3,"Typical",0,0.0695360212123204,"MidIH",2,"BF",3,"T3"
"1417",17,2.14420457422324,3.39454999061057,0.129568853302722,3,"Intersectional",1,0.516683978959517,"MidIH",2,"BF",3,"T3"
"1418",18,4.04778277033143,3.00912396436635,0.621247844055116,3,"Intersectional",1,0.238957941107054,"MidIH",2,"BF",3,"T3"
"1419",19,3.50200507475959,2.49398026456028,-0.246834562152652,3,"Intersectional",1,-0.132238628221514,"MidIH",2,"FB",2,"T3"
"1420",20,1.64790793136422,1.37981815787773,1.47582215984168,3,"Typical",0,-0.935069278838323,"LowIH",1,"B",4,"T3"
"1421",21,3.75200664529877,2.29752256449464,0.686221516758323,3,"Intersectional",1,-0.273799952391838,"MidIH",2,"BF",3,"T3"
"1422",22,2.55820333827654,3.39495577867466,-0.488326998283003,3,"Intersectional",1,0.516976377250174,"MidIH",2,"FB",2,"T3"
"1423",23,3.81239115905333,2.69114442533917,-0.362543463708935,3,"Typical",0,0.00983174962299944,"MidIH",2,"FB",2,"T3"
"1424",24,1.7988384683486,2.19330855676483,-0.891105417823351,3,"Typical",0,-0.348893333442308,"MidIH",2,"FB",2,"T3"
"1425",25,1.84913930886949,0.492820664994416,1.0337707049683,3,"Intersectional",1,-1.5742121558361,"LowIH",1,"BF",3,"T3"
"1426",26,3.68123751331238,3.18895349786142,-0.0805705198867208,3,"Intersectional",1,0.368537524284444,"MidIH",2,"BF",3,"T3"
"1427",27,1.0979597985138,2.12979883402702,-0.590633463393605,3,"Typical",0,-0.394656469453015,"MidIH",2,"FB",2,"T3"
"1428",28,2.52001502378618,1.38643220570581,-1.45618757613846,3,"Intersectional",1,-0.930303401153934,"LowIH",1,"FB",2,"T3"
"1429",29,1.40592386075798,1.7678449638824,-0.906885825114285,3,"Intersectional",1,-0.655469199771688,"MidIH",2,"FB",2,"T3"
"1430",30,3.14270095830262,2.01335388839211,-0.562576263887349,3,"Typical",0,-0.478563084930609,"MidIH",2,"FB",2,"T3"
"1431",31,2.20663792307657,2.50723263179032,0.269460939686311,3,"Intersectional",1,-0.122689383509554,"MidIH",2,"BF",3,"T3"
"1432",32,2.83464224095684,2.15625084939229,-0.619780149993952,3,"Intersectional",1,-0.375595967773367,"MidIH",2,"FB",2,"T3"
"1433",33,1.9150993235388,2.00304510959336,1.3310388720685,3,"Intersectional",1,-0.485991271134776,"MidIH",2,"B",4,"T3"
"1434",34,0.946921607762118,1.12058261049636,0.0831744752840698,3,"Intersectional",1,-1.12186637229439,"LowIH",1,"BF",3,"T3"
"1435",35,2.88667771465652,2.12053922756185,1.70777059743346,3,"Intersectional",1,-0.401328654620955,"MidIH",2,"B",4,"T3"
"1436",36,2.69138466654521,3.97205050058755,-0.421968483683492,3,"Typical",0,0.932812931268662,"MidIH",2,"FB",2,"T3"
"1437",37,2.97288007259684,2.53327739627289,0.151512375687103,3,"Typical",0,-0.103922334182269,"MidIH",2,"BF",3,"T3"
"1438",38,2.82934336879214,2.1674072675861,1.48250409133623,3,"Typical",0,-0.367556998916526,"MidIH",2,"B",4,"T3"
"1439",39,3.63701428580051,2.60617306575201,-0.298788611403736,3,"Intersectional",1,-0.0513959761199563,"MidIH",2,"FB",2,"T3"
"1440",40,3.84782330458841,0.718006720276618,-0.631720718329976,3,"Intersectional",1,-1.41195007010574,"LowIH",1,"FB",2,"T3"
"1441",41,1.72635197838409,3.51554961569847,0.926242140391321,3,"Intersectional",1,0.603872555155983,"MidIH",2,"BF",3,"T3"
"1442",42,1.9131988127524,3.43226594362628,1.84573517082139,3,"Intersectional",1,0.543860924680996,"MidIH",2,"B",4,"T3"
"1443",43,1.25047737098411,2.19432284788472,-0.0412635870932544,3,"Typical",0,-0.348162466726585,"MidIH",2,"BF",3,"T3"
"1444",44,1.80640726078839,1.7482501562864,-0.88978638773312,3,"Typical",0,-0.66958861025662,"LowIH",1,"FB",2,"T3"
"1445",45,3.33135194001851,1.99077033540794,0.12867596113537,3,"Typical",0,-0.494836092625608,"MidIH",2,"BF",3,"T3"
"1446",46,3.50795451519341,1.91933795365158,-1.67858128888073,3,"Intersectional",1,-0.546308050948906,"MidIH",2,"F",1,"T3"
"1447",47,2.99616401510783,2.46039376818224,-0.195302466173272,3,"Typical",0,-0.156440015593602,"MidIH",2,"FB",2,"T3"
"1448",48,1.38011159680619,1.33073193108056,-0.595823989796259,3,"Intersectional",1,-0.970439291118884,"LowIH",1,"FB",2,"T3"
"1449",49,3.81219601440329,1.59888049357763,-0.300061944806866,3,"Intersectional",1,-0.777219755469372,"LowIH",1,"FB",2,"T3"
"1450",50,2.49407886079064,2.2960667516576,1.09931186949478,3,"Intersectional",1,-0.274848965960086,"MidIH",2,"BF",3,"T3"
"1451",51,4.269165193362,2.29856682430785,-0.111622722711893,3,"Intersectional",1,-0.273047491165398,"MidIH",2,"BF",3,"T3"
"1452",52,2.37275799671297,2.02608590962267,-0.759796574351779,3,"Typical",0,-0.469388785403731,"MidIH",2,"FB",2,"T3"
"1453",53,3.60979511135471,2.4091479303667,2.25576807560876,3,"Typical",0,-0.193366176578694,"MidIH",2,"B",4,"T3"
"1454",54,2.46518758758582,2.56462273792276,-1.13037542512456,3,"Intersectional",1,-0.0813358533823592,"MidIH",2,"FB",2,"T3"
"1455",55,3.10314851253768,1.28875342378134,0.74216842945416,3,"Intersectional",1,-1.0006877012244,"LowIH",1,"BF",3,"T3"
"1456",56,3.46183390876322,0.371066735195229,0.833760243895208,3,"Intersectional",1,-1.66194426060753,"LowIH",1,"BF",3,"T3"
"1457",57,2.43609323879088,1.71906939401589,-0.48585966585816,3,"Intersectional",1,-0.690615362305193,"LowIH",1,"FB",2,"T3"
"1458",58,2.9074433433352,1.80521632794991,0.424748828301375,3,"Typical",0,-0.628540554156471,"MidIH",2,"BF",3,"T3"
"1459",59,2.97416243518465,1.99584244581469,-0.860013329668116,3,"Intersectional",1,-0.491181287213151,"MidIH",2,"FB",2,"T3"
"1460",60,2.7673432653799,2.50570794026742,-0.901793683128394,3,"Typical",0,-0.123788028922085,"MidIH",2,"FB",2,"T3"
"1461",61,3.56172796322364,2.43593753835426,-0.710148413811323,3,"Typical",0,-0.174062416128197,"MidIH",2,"FB",2,"T3"
"1462",62,1.51442763485561,3.28899481677153,-0.479260401764812,3,"Intersectional",1,0.440624195216296,"MidIH",2,"FB",2,"T3"
"1463",63,1.89530176214678,1.32733245295447,-0.269286464222872,3,"Intersectional",1,-0.972888849598176,"LowIH",1,"FB",2,"T3"
"1464",64,1.91273145105699,2.18298138680351,-2.04219576978409,3,"Typical",0,-0.356334771747696,"MidIH",2,"F",1,"T3"
"1465",65,4.18945782208224,3.19116956917051,-0.646977202192768,3,"Typical",0,0.370134356522968,"MidIH",2,"FB",2,"T3"
"1466",66,1.67035525827909,2.7336004737183,-1.53190611130162,3,"Intersectional",1,0.0404242610164474,"MidIH",2,"FB",2,"T3"
"1467",67,2.30497488288382,2.05895821959431,1.77552058301737,3,"Intersectional",1,-0.445702018600665,"MidIH",2,"B",4,"T3"
"1468",68,2.86469527075399,1.3171273101791,-0.198165930645948,3,"Intersectional",1,-0.98024235889888,"LowIH",1,"FB",2,"T3"
"1469",69,1.08748988462172,0.992056564190585,-1.02850141220913,3,"Typical",0,-1.21447825413635,"LowIH",1,"FB",2,"T3"
"1470",70,2.61230968943723,1.05507838088961,-0.129109421684246,3,"Intersectional",1,-1.1690666880814,"LowIH",1,"BF",3,"T3"
"1471",71,2.98905402170172,3.24920441959634,-0.120297127309654,3,"Typical",0,0.411952469386762,"MidIH",2,"BF",3,"T3"
"1472",72,3.81046021526858,2.58433146266813,0.0721849746020999,3,"Typical",0,-0.0671343577335191,"MidIH",2,"BF",3,"T3"
"1473",73,1.61435047837238,2.21696870560633,-0.365593571086444,3,"Intersectional",1,-0.331844564170602,"MidIH",2,"FB",2,"T3"
"1474",74,3.55502034061733,1.51726315406137,0.567178378780861,3,"Typical",0,-0.836030678397415,"LowIH",1,"BF",3,"T3"
"1475",75,3.1483814955164,2.55577707837517,0.417548050120409,3,"Typical",0,-0.0877097612429257,"MidIH",2,"BF",3,"T3"
"1476",76,3.28548724189399,2.10851158297451,2.11901198896376,3,"Typical",0,-0.409995402189846,"MidIH",2,"B",4,"T3"
"1477",77,4.1229965249131,0.920864136981609,-0.746399297829332,3,"Typical",0,-1.26577730865666,"LowIH",1,"FB",2,"T3"
"1478",78,2.11571306018815,2.73880360001784,-0.169210925128782,3,"Typical",0,0.0441734724168785,"MidIH",2,"BF",3,"T3"
"1479",79,3.20352501023578,2.93620939002432,-1.17723636874888,3,"Typical",0,0.186417960786994,"MidIH",2,"FB",2,"T3"
"1480",80,1.81844198339199,2.65422527309605,1.03138639873139,3,"Typical",0,-0.0167710461800396,"MidIH",2,"BF",3,"T3"
"1481",81,1.42467319870036,2.09168129456241,0.124022097617242,3,"Intersectional",1,-0.422122785911585,"MidIH",2,"BF",3,"T3"
"1482",82,1.4392545091831,3.36946277754367,-2.08926329090607,3,"Typical",0,0.498606911477276,"MidIH",2,"F",1,"T3"
"1483",83,2.38095186774926,1.70772027646913,0.0505512916135781,3,"Typical",0,-0.698793184337856,"LowIH",1,"BF",3,"T3"
"1484",84,1.88902765829215,1.26980611242933,-1.27646022015168,3,"Intersectional",1,-1.01434054600249,"LowIH",1,"FB",2,"T3"
"1485",85,2.85360389173162,2.76526442072124,-0.496063165550027,3,"Typical",0,0.0632403189500313,"MidIH",2,"FB",2,"T3"
"1486",86,1.37979529006533,2.53514250518903,2.40435879549636,3,"Intersectional",1,-0.102578394556578,"MidIH",2,"B",4,"T3"
"1487",87,3.78960834639733,1.86592988998912,-0.702196345702824,3,"Intersectional",1,-0.584792244802874,"MidIH",2,"FB",2,"T3"
"1488",88,2.35955330611672,1.28096378031146,-0.036311080497649,3,"Typical",0,-1.00630067665902,"LowIH",1,"BF",3,"T3"
"1489",89,2.90719511848871,2.5387782929253,1.01689748497652,3,"Intersectional",1,-0.0999585587029719,"MidIH",2,"BF",3,"T3"
"1490",90,3.97262562017293,2.72374313882315,-0.72319914310738,3,"Intersectional",1,0.0333213712845567,"MidIH",2,"FB",2,"T3"
"1491",91,1.40143702495141,3.07833739561158,1.10511006237457,3,"Typical",0,0.288830992528168,"MidIH",2,"BF",3,"T3"
"1492",92,1.08193057518305,1.91403902571766,1.22811122542286,3,"Intersectional",1,-0.550126294035117,"MidIH",2,"BF",3,"T3"
"1493",93,2.75846027256448,3.15584912325573,1.09809763343864,3,"Typical",0,0.34468353890517,"MidIH",2,"BF",3,"T3"
"1494",94,0.848194479521114,2.55756102739982,0.722595064503882,3,"Intersectional",1,-0.0864243029173026,"MidIH",2,"BF",3,"T3"
"1495",95,4.19968639534221,2.91149850984457,0.333085308778265,3,"Typical",0,0.168612067108655,"MidIH",2,"BF",3,"T3"
"1496",96,3.05310236901454,1.12371850187197,1.63040224860116,3,"Typical",0,-1.11960674625053,"LowIH",1,"B",4,"T3"
"1497",97,2.26378877587419,0.609634701567654,0.942765650382949,3,"Typical",0,-1.49003958487826,"LowIH",1,"BF",3,"T3"
"1498",98,3.07180654910924,0.80451809884491,0.0459821370383725,3,"Typical",0,-1.34961265445934,"LowIH",1,"BF",3,"T3"
"1499",99,0.863286594864704,2.71316210338637,-1.05401014979884,3,"Intersectional",1,0.0256970053929489,"MidIH",2,"FB",2,"T3"
"1500",100,1.65838079906735,1.21140437387418,-0.692993932789197,3,"Intersectional",1,-1.0564230270707,"LowIH",1,"FB",2,"T3"
"1501",101,2.01506201604504,2.3555690484319,-0.293631965345739,3,"Typical",0,-0.231973456780599,"MidIH",2,"FB",2,"T3"
"1502",102,3.72253588935923,1.24990785709443,1.12257774907353,3,"Intersectional",1,-1.02867861151454,"LowIH",1,"BF",3,"T3"
"1503",103,1.80995740660924,2.37239428694025,-1.27099130703765,3,"Typical",0,-0.219849711862849,"MidIH",2,"FB",2,"T3"
"1504",104,0.906780978062192,2.32265858975823,1.07653347688856,3,"Typical",0,-0.255687712354905,"MidIH",2,"BF",3,"T3"
"1505",105,2.80356108446008,2.0774540575259,-0.838508454781572,3,"Intersectional",1,-0.432374491563747,"MidIH",2,"FB",2,"T3"
"1506",106,2.36915258528779,2.49888477621512,0.642372805416608,3,"Typical",0,-0.128704589270454,"MidIH",2,"BF",3,"T3"
"1507",107,3.67214571278464,2.47150777531242,-1.44366904895888,3,"Typical",0,-0.148431606833542,"MidIH",2,"FB",2,"T3"
"1508",108,3.80123429577144,2.4793361817226,-1.75715785463537,3,"Intersectional",1,-0.142790700026639,"MidIH",2,"F",1,"T3"
"1509",109,3.2248480535095,3.32419179572981,0.74269974726828,3,"Typical",0,0.465986046375426,"MidIH",2,"BF",3,"T3"
"1510",110,1.50953380966562,2.26099907453909,-0.27363753228637,3,"Intersectional",1,-0.300117646224668,"MidIH",2,"FB",2,"T3"
"1511",111,3.61449573267445,2.38877045582084,0.510132471240843,3,"Typical",0,-0.208049552587854,"MidIH",2,"BF",3,"T3"
"1512",112,3.0358645431359,4.05684133700495,1.16971603237172,3,"Intersectional",1,0.99391057761567,"MidIH",2,"BF",3,"T3"
"1513",113,3.32735566666923,2.33831918247802,1.13605747954411,3,"Intersectional",1,-0.244403175062836,"MidIH",2,"BF",3,"T3"
"1514",114,2.84023183657483,2.71475479340824,0.265631259692448,3,"Intersectional",1,0.0268446484143938,"MidIH",2,"BF",3,"T3"
"1515",115,2.76482543497277,1.69891423377441,-1.88600399472575,3,"Intersectional",1,-0.705138545523233,"LowIH",1,"F",1,"T3"
"1516",116,2.74068723988352,2.01808012627045,0.239008162055813,3,"Intersectional",1,-0.475157504532493,"MidIH",2,"BF",3,"T3"
"1517",117,3.47436615084021,3.43372240188148,0.322762746352881,3,"Typical",0,0.544910403317544,"MidIH",2,"BF",3,"T3"
"1518",118,2.78539448356618,1.39435361536648,0.526678332102522,3,"Typical",0,-0.924595479089874,"LowIH",1,"BF",3,"T3"
"1519",119,3.15349940394644,1.95673034345056,2.42740266767266,3,"Intersectional",1,-0.519364254843851,"MidIH",2,"B",4,"T3"
"1520",120,1.98726644978962,4.18036398513753,-1.87462117189857,3,"Typical",0,1.08291716594909,"MidIH",2,"F",1,"T3"
"1521",121,3.17703754737313,0.158536422514958,-1.58227429679621,3,"Typical",0,-1.8150870108245,"LowIH",1,"FB",2,"T3"
"1522",122,3.01408776582736,4.50526080495249,2.37990450472689,3,"Typical",0,1.31702773538141,"HighIH",3,"B",4,"T3"
"1523",123,2.06163631027299,2.96700898325753,-0.504281109444654,3,"Typical",0,0.208611192208028,"MidIH",2,"FB",2,"T3"
"1524",124,2.6199920533568,2.00751984842952,-0.631576952889105,3,"Intersectional",1,-0.482766913144474,"MidIH",2,"FB",2,"T3"
"1525",125,1.70435018868011,2.48045269295713,-0.306125199271022,3,"Typical",0,-0.141986176667368,"MidIH",2,"FB",2,"T3"
"1526",126,3.15338789331767,1.5899001928604,-1.44985913562487,3,"Intersectional",1,-0.783690681579947,"LowIH",1,"FB",2,"T3"
"1527",127,2.43983114546174,2.69299613787498,-0.634632683302548,3,"Intersectional",1,0.0111660362326083,"MidIH",2,"FB",2,"T3"
"1528",128,2.57906040683171,1.54635785038724,-1.10386967415732,3,"Intersectional",1,-0.815065942798618,"LowIH",1,"FB",2,"T3"
"1529",129,2.99455811063566,2.24626790865884,-1.41106274582318,3,"Intersectional",1,-0.310732467368785,"MidIH",2,"FB",2,"T3"
"1530",130,1.79728232933876,2.85515014568899,-1.01903082454073,3,"Typical",0,0.128009183933138,"MidIH",2,"FB",2,"T3"
"1531",131,2.09838068562773,2.77451263927083,-0.344589316787406,3,"Intersectional",1,0.0699042983392783,"MidIH",2,"FB",2,"T3"
"1532",132,3.23878666039059,3.63692324478951,0.150722091191722,3,"Intersectional",1,0.691330627034792,"MidIH",2,"BF",3,"T3"
"1533",133,1.1875868437908,3.23162939993091,0.37401732721796,3,"Intersectional",1,0.399288455426883,"MidIH",2,"BF",3,"T3"
"1534",134,2.03723339960718,2.72601492593777,1.92469413402644,3,"Intersectional",1,0.0349583506041316,"MidIH",2,"B",4,"T3"
"1535",135,1.3481354188887,1.34643355266441,-0.73344015475014,3,"Typical",0,-0.959125189700167,"LowIH",1,"FB",2,"T3"
"1536",136,2.60451463055867,3.06903746832716,0.286582336955256,3,"Intersectional",1,0.282129753428704,"MidIH",2,"BF",3,"T3"
"1537",137,1.57812140942455,2.24534526310617,1.57745092379062,3,"Intersectional",1,-0.311397297131789,"MidIH",2,"B",4,"T3"
"1538",138,2.0869139927525,0.523251803863723,1.24193179161646,3,"Intersectional",1,-1.55228442119953,"LowIH",1,"BF",3,"T3"
"1539",139,3.10815832846532,2.59403459678197,0.411524356162379,3,"Intersectional",1,-0.0601425803010378,"MidIH",2,"BF",3,"T3"
"1540",140,1.81918996596499,0.678317744510785,0.373456450412844,3,"Intersectional",1,-1.44054871481398,"LowIH",1,"BF",3,"T3"
"1541",141,3.5035009323347,1.67214865997592,-0.28306244453157,3,"Typical",0,-0.724424987682675,"LowIH",1,"FB",2,"T3"
"1542",142,1.62854276418089,1.81238100653486,-0.466191974546468,3,"Intersectional",1,-0.623377909030315,"MidIH",2,"FB",2,"T3"
"1543",143,2.41409938260869,1.56995617031578,-0.400429201386016,3,"Intersectional",1,-0.798061725523535,"LowIH",1,"FB",2,"T3"
"1544",144,1.7102884472852,2.04817151270835,-0.415175545397912,3,"Intersectional",1,-0.453474584958219,"MidIH",2,"FB",2,"T3"
"1545",145,1.89763745055635,2.84910694869742,-1.09112726740267,3,"Intersectional",1,0.123654643652652,"MidIH",2,"FB",2,"T3"
"1546",146,2.39037307453997,0.850308505186873,-0.480044175977449,3,"Intersectional",1,-1.31661750815609,"LowIH",1,"FB",2,"T3"
"1547",147,1.22713582612248,2.16607722269031,-0.780346000492032,3,"Intersectional",1,-0.368515388007874,"MidIH",2,"FB",2,"T3"
"1548",148,2.28765517840143,1.61026362924267,-0.111588288569264,3,"Intersectional",1,-0.769017421035981,"LowIH",1,"BF",3,"T3"
"1549",149,0.472406649334781,2.65024247515739,0.0288134148995262,3,"Intersectional",1,-0.0196409268205602,"MidIH",2,"BF",3,"T3"
"1550",150,2.30410467347535,1.76038235277754,-1.79720822255425,3,"Typical",0,-0.660846525829255,"MidIH",2,"F",1,"T3"
"1551",151,1.84270251142315,1.927305624481,0.981056490410734,3,"Intersectional",1,-0.540566794521753,"MidIH",2,"BF",3,"T3"
"1552",152,3.9312640261948,2.31858969268904,-1.28183553078716,3,"Typical",0,-0.258619633357923,"MidIH",2,"FB",2,"T3"
"1553",153,3.44875496912801,2.24628061292216,0.45856002972523,3,"Intersectional",1,-0.310723313070747,"MidIH",2,"BF",3,"T3"
"1554",154,2.48270712029964,1.59946994939158,1.31164307373425,3,"Typical",0,-0.776795011895896,"LowIH",1,"B",4,"T3"
"1555",155,2.69000681877813,2.64211641984175,-0.680765950563505,3,"Intersectional",1,-0.0254963101950935,"MidIH",2,"FB",2,"T3"
"1556",156,4.46053332364333,1.77656212211581,-0.290245511424309,3,"Intersectional",1,-0.649187885971764,"MidIH",2,"FB",2,"T3"
"1557",157,1.36690444914203,3.62593654767417,-0.450509139308905,3,"Typical",0,0.683413953922026,"MidIH",2,"FB",2,"T3"
"1558",158,2.04234461651273,2.92515672220807,-1.35469902627424,3,"Typical",0,0.178453751233689,"MidIH",2,"FB",2,"T3"
"1559",159,1.91649835012468,3.33510123113983,-1.68461746963379,3,"Intersectional",1,0.473847047100145,"MidIH",2,"F",1,"T3"
"1560",160,1.88976816426229,2.82469674179198,-0.232764533694861,3,"Typical",0,0.10606540580831,"MidIH",2,"FB",2,"T3"
"1561",161,2.10437287346456,3.02233550627978,0.907005466465277,3,"Typical",0,0.248477768362345,"MidIH",2,"BF",3,"T3"
"1562",162,5.59073317154221,2.44224535120854,-1.52643511488073,3,"Typical",0,-0.169517201865933,"MidIH",2,"FB",2,"T3"
"1563",163,2.205908061024,2.13216612383542,-0.384262954081125,3,"Typical",0,-0.392950673854985,"MidIH",2,"FB",2,"T3"
"1564",164,2.86612861928637,2.15934458219415,1.52933596388622,3,"Intersectional",1,-0.373366719889906,"MidIH",2,"B",4,"T3"
"1565",165,2.96727687546699,2.63516244682747,0.528659859152973,3,"Intersectional",1,-0.0305071274235231,"MidIH",2,"BF",3,"T3"
"1566",166,3.32023591721101,3.41983857365765,1.38578689794984,3,"Intersectional",1,0.5349061474026,"MidIH",2,"B",4,"T3"
"1567",167,3.83493382818335,3.17646475856135,-0.101587806047631,3,"Typical",0,0.359538526169607,"MidIH",2,"BF",3,"T3"
"1568",168,0.958828508594522,4.08019451737369,0.447260562927591,3,"Intersectional",1,1.01073815492866,"MidIH",2,"BF",3,"T3"
"1569",169,1.649117767443,2.4729892322562,1.02880162920843,3,"Typical",0,-0.147364114917503,"MidIH",2,"BF",3,"T3"
"1570",170,2.50696909894677,2.73299907544813,0.580487298515656,3,"Typical",0,0.0399909120795037,"MidIH",2,"BF",3,"T3"
"1571",171,2.79554042548661,1.81444996250648,-0.380627454908532,3,"Intersectional",1,-0.621887083540166,"MidIH",2,"FB",2,"T3"
"1572",172,1.32707978860106,1.41127825457652,-0.525623604318644,3,"Intersectional",1,-0.912400109110084,"LowIH",1,"FB",2,"T3"
"1573",173,3.53344733990604,3.28551714331314,-1.13318922442529,3,"Intersectional",1,0.438118291606324,"MidIH",2,"FB",2,"T3"
"1574",174,1.37056517402492,2.82901025431808,0.640024789094011,3,"Intersectional",1,0.109173589121136,"MidIH",2,"BF",3,"T3"
"1575",175,1.85689749049795,2.76887096850008,-0.624654399772667,3,"Intersectional",1,0.0658390853973863,"MidIH",2,"FB",2,"T3"
"1576",176,3.36751400815309,2.24032125730886,0.158302856784112,3,"Intersectional",1,-0.315017439854977,"MidIH",2,"BF",3,"T3"
"1577",177,2.06536026967272,1.71129647854038,0.33461594134977,3,"Intersectional",1,-0.696216284066003,"LowIH",1,"BF",3,"T3"
"1578",178,2.62020758787524,2.58541328293229,2.22779180344133,3,"Typical",0,-0.0663548316113242,"MidIH",2,"B",4,"T3"
"1579",179,1.79516471061791,2.56068678265782,-1.76296897381105,3,"Typical",0,-0.0841719806453474,"MidIH",2,"F",1,"T3"
"1580",180,3.32710015792498,3.07384360515195,0.194115220966922,3,"Typical",0,0.285592906529009,"MidIH",2,"BF",3,"T3"
"1581",181,1.36681148643677,1.67059078177353,0.423017082248354,3,"Intersectional",1,-0.725547546386932,"LowIH",1,"BF",3,"T3"
"1582",182,2.08202854518847,3.79209022715285,-1.2424979157849,3,"Typical",0,0.803139140946582,"MidIH",2,"FB",2,"T3"
"1583",183,1.91695648907249,3.31849296621013,1.00038840658429,3,"Intersectional",1,0.461879646612234,"MidIH",2,"BF",3,"T3"
"1584",184,1.85056232563833,2.35036860140463,0.326030475923448,3,"Intersectional",1,-0.235720737580547,"MidIH",2,"BF",3,"T3"
